Date,ADBE,BA,CSCO,DIS,EQIX,FB,GOOG,JPM,KO,MCD,MSFT,NIO,NKE,NVDA,SBUX,SQ,V,WMT,ABT,ACN,AON,AZN,BK,CL,JNJ
1962-08-13,,0.153388962,,0.044743575,,,,,0.043498084000000006,,,,,,,,,,,,,,,,0.052841007999999995
1962-08-14,,0.158321083,,0.045335352,,,,,0.044549294,,,,,,,,,,,,,,,,0.052298158
1962-08-15,,0.15930748,,0.04553259900000001,,,,,0.045206357,,,,,,,,,,,,,,,,0.053203154
1962-08-16,,0.165719256,,0.046123727999999996,,,,,0.044943511,,,,,,,,,,,,,,,,0.052841007999999995
1962-08-17,,0.171637714,,0.047306630999999995,,,,,0.044943511,,,,,,,,,,,,,,,,0.053022098
1962-08-20,,0.166212514,,0.049671739000000006,,,,,0.045469142000000004,,,,,,,,,,,,,,,,0.052660272
1962-08-21,,0.16966499399999999,,0.049671739000000006,,,,,0.045469142000000004,,,,,,,,,,,,,,,,0.052297208
1962-08-22,,0.16966499399999999,,0.050262883,,,,,0.045337748,,,,,,,,,,,,,,,,0.053204995
1962-08-23,,0.167198882,,0.049474452,,,,,0.045534942,,,,,,,,,,,,,,,,0.053023335
1962-08-24,,0.165719256,,0.051051255,,,,,0.045534942,,,,,,,,,,,,,,,,0.052478589000000006
1962-08-27,,0.16325314300000002,,0.050262883,,,,,0.045206357,,,,,,,,,,,,,,,,0.051207512999999996
1962-08-28,,0.159800813,,0.048291612000000005,,,,,0.044549294,,,,,,,,,,,,,,,,0.051026098
1962-08-29,,0.160293877,,0.049671739000000006,,,,,0.044155075999999994,,,,,,,,,,,,,,,,0.05093513400000001
1962-08-30,,0.156841427,,0.048883355999999996,,,,,0.044680711,,,,,,,,,,,,,,,,0.05093513400000001
1962-08-31,,0.159800813,,0.049277265,,,,,0.044746559000000005,,,,,,,,,,,,,,,,0.051389139
1962-04-09,,0.156348109,,0.047897749,,,,,0.044417929,,,,,,,,,,,,,,,,0.051570877
1962-05-09,,0.156841427,,0.046714839,,,,,0.044417929,,,,,,,,,,,,,,,,0.050844435
1962-06-09,,0.15733473,,0.047306630999999995,,,,,0.044089284000000006,,,,,,,,,,,,,,,,0.051389139
1962-07-09,,0.156841427,,0.046714839,,,,,0.04428648599999999,,,,,,,,,,,,,,,,0.051389139
1962-10-09,,0.15733473,,0.046123727999999996,,,,,0.044615097,,,,,,,,,,,,,,,,0.051570877
1962-11-09,,0.162266731,,0.046676910999999995,,,,,0.044734228,,,,,,,,,,,,,,,,0.050844435
1962-12-09,,0.161280409,,0.047072764,,,,,0.044866595,,,,,,,,,,,,,,,,0.051752489000000006
1962-09-13,,0.161280409,,0.046676910999999995,,,,,0.044469554,,,,,,,,,,,,,,,,0.051207512999999996
1962-09-14,,0.162266731,,0.045688532000000004,,,,,0.044469554,,,,,,,,,,,,,,,,0.051207512999999996
1962-09-17,,0.160787046,,0.045094755,,,,,0.044469554,,,,,,,,,,,,,,,,0.05093513400000001
1962-09-18,,0.157827765,,0.045094755,,,,,0.043807842,,,,,,,,,,,,,,,,0.051207512999999996
1962-09-19,,0.158814117,,0.04549061099999999,,,,,0.043675531,,,,,,,,,,,,,,,,0.052115507
1962-09-20,,0.155855045,,0.044896810999999995,,,,,0.043146137,,,,,,,,,,,,,,,,0.052115507
1962-09-21,,0.153882131,,0.043512587,,,,,0.042219575,,,,,,,,,,,,,,,,0.051570877
1962-09-24,,0.148950025,,0.042721502,,,,,0.042153481,,,,,,,,,,,,,,,,0.05093513400000001
1962-09-25,,0.150922939,,0.042325660999999994,,,,,0.041822503999999996,,,,,,,,,,,,,,,,0.051026098
1962-09-26,,0.150429681,,0.041930445,,,,,0.04129317,,,,,,,,,,,,,,,,0.050209038
1962-09-27,,0.150429681,,0.041534565,,,,,0.04129317,,,,,,,,,,,,,,,,0.049391612
1962-09-28,,0.149936378,,0.040545579,,,,,0.041557848,,,,,,,,,,,,,,,,0.049936670999999995
1962-01-10,,0.144511163,,0.039557204,,,,,0.041094518999999996,,,,,,,,,,,,,,,,0.049391612
1962-02-10,,0.14747031,,0.040348276,,,,,0.041425519,,,,,,,,,,,,,,,,0.049573291
1962-03-10,,0.145990729,,0.041139342,,,,,0.042418156,,,,,,,,,,,,,,,,0.049754974
1962-04-10,,0.149936378,,0.040545579,,,,,0.042484228,,,,,,,,,,,,,,,,0.049936670999999995
1962-05-10,,0.15437527,,0.041139342,,,,,0.043013807,,,,,,,,,,,,,,,,0.049573291
1962-08-10,,0.155855045,,0.041139342,,,,,0.042947512,,,,,,,,,,,,,,,,0.049754974
1962-09-10,,0.15536171199999999,,0.041337285,,,,,0.043410845,,,,,,,,,,,,,,,,0.05039037
1962-10-10,,0.153882131,,0.040150356,,,,,0.043146137,,,,,,,,,,,,,,,,0.050118033
1962-11-10,,0.151909366,,0.040348276,,,,,0.043146137,,,,,,,,,,,,,,,,0.049391612
1962-12-10,,0.151416153,,0.03995242,,,,,0.042881455,,,,,,,,,,,,,,,,0.049754974
1962-10-15,,0.153388962,,0.03995242,,,,,0.042881455,,,,,,,,,,,,,,,,0.049754974
1962-10-16,,0.152402371,,0.040150356,,,,,0.042881455,,,,,,,,,,,,,,,,0.049936670999999995
1962-10-17,,0.151909366,,0.040150356,,,,,0.042815208,,,,,,,,,,,,,,,,0.049754974
1962-10-18,,0.14845705,,0.039754484,,,,,0.042351883,,,,,,,,,,,,,,,,0.049573291
1962-10-19,,0.145990729,,0.038766112,,,,,0.040962216,,,,,,,,,,,,,,,,0.04793914
1962-10-22,,0.146977261,,0.036986019,,,,,0.040697534,,,,,,,,,,,,,,,,0.047031011
1962-10-23,,0.14747031,,0.034612153,,,,,0.039440181,,,,,,,,,,,,,,,,0.044670422
1962-10-24,,0.153388962,,0.035997003,,,,,0.040499091,,,,,,,,,,,,,,,,0.046486288
1962-10-25,,0.150922939,,0.035601142999999995,,,,,0.040499091,,,,,,,,,,,,,,,,0.046123233
1962-10-26,,0.14845705,,0.034018997,,,,,0.040168181000000004,,,,,,,,,,,,,,,,0.046486288
1962-10-29,,0.147963539,,0.036788091,,,,,0.041160848,,,,,,,,,,,,,,,,0.04793914
1962-10-30,,0.149936378,,0.039161343,,,,,0.041491751,,,,,,,,,,,,,,,,0.049482603
1962-10-31,,0.150922939,,0.037974395,,,,,0.042087245999999995,,,,,,,,,,,,,,,,0.049391612
1962-01-11,,0.151909366,,0.039557204,,,,,0.042484228,,,,,,,,,,,,,,,,0.049391612
1962-02-11,,0.15437527,,0.04094144,,,,,0.043278482,,,,,,,,,,,,,,,,0.050118033
1962-05-11,,0.15287652599999998,,0.042523567000000005,,,,,0.043212231,,,,,,,,,,,,,,,,0.049754974
1962-07-11,,0.15187721,,0.042325660999999994,,,,,0.043013807,,,,,,,,,,,,,,,,0.049028561
1962-08-11,,0.160869911,,0.042919435,,,,,0.042748928,,,,,,,,,,,,,,,,0.050299678
1962-09-11,,0.16736458199999998,,0.042721502,,,,,0.043013807,,,,,,,,,,,,,,,,0.050662755999999996
1962-12-11,,0.163867563,,0.045094755,,,,,0.042748928,,,,,,,,,,,,,,,,0.051207512999999996
1962-11-13,,0.160869911,,0.044303674,,,,,0.042881455,,,,,,,,,,,,,,,,0.051570877
1962-11-14,,0.166865304,,0.045885845999999994,,,,,0.042881455,,,,,,,,,,,,,,,,0.051570877
1962-11-15,,0.17086197399999997,,0.044501584000000004,,,,,0.043013807,,,,,,,,,,,,,,,,0.050481372000000004
1962-11-16,,0.166865304,,0.045885845999999994,,,,,0.042748928,,,,,,,,,,,,,,,,0.050209038
1962-11-19,,0.16736458199999998,,0.047270689000000005,,,,,0.041822503999999996,,,,,,,,,,,,,,,,0.05039037
1962-11-20,,0.164866716,,0.048259709000000005,,,,,0.041954871,,,,,,,,,,,,,,,,0.050481372000000004
