Date,ADBE,BA,CSCO,DIS,EQIX,FB,GOOG,JPM,KO,MCD,MSFT,NIO,NKE,NVDA,SBUX,SQ,V,WMT
2005-08-10,25.90999984741211,46.75346374511719,13.647930145263672,20.6796875,32.59876251220703,,142.3065948486328,23.12428474426269,13.708100318908693,20.72273826599121,19.42440795898437,,8.509149551391603,8.538277626037598,10.688539505004883,,,34.64595413208008
2005-08-11,26.690000534057614,47.710350036621094,13.505839347839355,21.0125732421875,33.04879379272461,,141.49464416503906,23.13093185424805,13.773673057556152,21.983848571777344,19.655048370361328,,8.43300724029541,8.657804489135742,10.898691177368164,,,34.723995208740234
2005-08-12,26.84000015258789,47.16456604003906,13.31140422821045,20.915143966674805,32.034168243408196,,144.31906127929688,22.79868507385254,13.60817813873291,21.0712833404541,19.49648094177246,,8.393908500671388,9.178805351257324,10.825865745544434,,,34.546642303466804
2005-08-15,26.85000038146973,47.81667709350586,13.244100570678713,21.24803352355957,32.361465454101555,,141.46974182128906,23.024616241455078,13.595685958862305,21.2930908203125,19.612144470214844,,8.454614639282228,9.411720275878906,10.869563102722168,,,34.830394744873054
2005-08-16,26.18000030517578,46.97317504882813,13.18427848815918,21.321107864379886,32.729679107666016,,142.29165649414062,22.97809219360352,13.520746231079102,21.02058982849121,19.33021545410156,,8.313653945922853,9.252358436584473,10.630279541015623,,,33.745052337646484
2005-08-17,26.82999992370605,47.50479507446289,13.34132194519043,21.345462799072266,32.868770599365234,,142.01768493652344,22.89835548400879,13.523869514465332,21.46419334411621,19.482027053833008,,8.227219581604004,9.252358436584473,10.680216789245604,,,33.524444580078125
2005-08-18,26.60000038146973,47.22835922241211,13.206707000732422,21.174962997436523,32.525115966796875,,139.47222900390622,23.0312557220459,13.59256362915039,21.16000366210937,19.38805389404297,,8.307478904724121,9.013311386108398,10.642765998840332,,,33.61697006225586
2005-08-19,26.15999984741211,47.59695053100586,13.326363563537598,21.08564758300781,32.11599349975586,,139.47720336914062,22.951520919799805,13.861104965209961,21.153675079345703,19.315757751464844,,8.26632022857666,8.948949813842773,10.632362365722656,,,33.14728546142578
2005-08-22,26.18000030517578,48.05057907104492,13.229143142700195,20.890789031982425,31.706871032714844,,136.49339294433594,22.93159103393555,13.823628425598145,21.096635818481445,19.453109741210934,,8.156227111816406,8.875399589538574,10.536649703979492,,,33.21132659912109
2005-08-23,27.04999923706055,47.79542541503906,13.281490325927734,20.94761848449707,31.706871032714844,,139.26799011230472,22.82526397705078,13.79865264892578,20.93820571899414,19.424198150634766,,8.134618759155272,8.93362808227539,10.45342254638672,,,32.97649383544922
