Date,EMB,BNDX,KWEB,GLD,XLY,XLV,IJR
26/10/2017,115.25,54.73,53.337791,120.330002,90.929356,82.154482,74.76
25/10/2017,115.589996,54.639999,54.237595,121.349998,90.63247,83.004824,74.4
24/10/2017,115.790001,54.639999,55.434155,121.330002,90.980948,83.098858,74.75
23/10/2017,115.940002,54.700001,55.587315,121.800003,90.717136,83.656729,74.55
20/10/2017,116.040001,54.66,56.018074,121.610001,91.347273,83.876307,74.96
19/10/2017,116.419998,54.759998,56.05637,122.389999,91.139507,83.779039,74.53
18/10/2017,116.290001,54.75,57.549667,121.669998,91.149311,83.275428,74.78
17/10/2017,116.269997,54.790001,56.889172,122.129997,91.382613,83.146634,74.25
16/10/2017,116.209999,54.779999,57.827274,122.970001,91.348852,82.069307,74.49
13/10/2017,116.419998,54.689999,56.736012,123.82,91.18163,82.388396,74.51
12/10/2017,116.089996,54.599998,56.736012,123.82,90.787076,82.636087,74.6
11/10/2017,115.870003,54.52,56.69772,121.129997,91.391444,82.741468,74.69
10/10/2017,115.739998,54.529999,56.57328,122.400002,91.327422,82.535936,74.85
9/10/2017,115.529999,54.560001,56.57328,122.400002,91.426801,82.357771,74.7
6/10/2017,115.690002,54.52,56.57328,122.400002,91.749103,82.921252,75.06
5/10/2017,115.980003,54.529999,45.277767,116.040001,91.59416,82.980872,75.19
4/10/2017,115.919998,54.48,40.931866,119.459999,91.083546,82.928118,75.04
3/10/2017,115.830002,54.470001,39.180111,114.720001,90.607825,82.561643,75.35
2/10/2017,115.860001,54.48,38.050556,117.599998,90.254206,82.546488,75.21
29/9/2017,116.419998,54.59,54.486481,121.580002,90.093019,81.764733,74.14
28/9/2017,116.040001,54.540001,54.027004,122.209999,89.762458,81.287003,73.96
27/9/2017,115.800003,54.560001,54.295036,121.980003,89.803126,81.162278,73.74
26/9/2017,116.290001,54.68,53.768543,123.139999,89.324611,81.208154,72.28
25/9/2017,116.330002,54.689999,53.43351,124.529999,89.376339,81.349759,72.13
22/9/2017,116.440002,54.599998,55.750046,123.239998,89.557036,81.622348,71.93
21/9/2017,116.239998,54.549999,55.587315,122.68,89.360035,81.559754,71.45
20/9/2017,115.910004,54.549999,56.190384,123.620003,89.567995,82.018145,71.46
19/9/2017,116.660004,54.610001,56.420116,124.620003,89.254958,81.899721,71.2
18/9/2017,116.830002,54.549999,56.669003,124.360001,89.296234,82.552057,71.29
15/9/2017,117.059998,54.599998,56.132942,125.529999,89.672391,82.594719,70.77
14/9/2017,116.900002,54.599998,56.199951,126.160004,90.199365,83.138757,70.35
13/9/2017,116.82,54.720001,56.171234,125.610001,90.683689,83.051521,70.42
12/9/2017,116.82,54.75,56.171234,125.610001,90.036416,83.35213,70.17
11/9/2017,117.059998,54.869999,56.69772,122.129997,89.634791,83.177831,69.66
8/9/2017,117.260002,54.950001,53.988716,121.309998,89.157125,82.503659,68.93
7/9/2017,117.150002,54.950001,53.988716,121.309998,89.472436,82.159936,68.81
6/9/2017,116.699997,54.889999,46.684917,120.540001,90.206825,81.247385,69.01
5/9/2017,116.919998,54.919998,44.741711,116.050003,89.711382,80.884696,68.84
1/9/2017,116.529999,54.779999,35.437271,112.669998,90.080271,81.240131,69.58
31/8/2017,117.089996,54.860001,53.787685,125.82,89.667794,81.310724,69.03
30/8/2017,116.650002,54.830002,53.060181,124.360001,89.218872,79.958885,68.36
29/8/2017,116.269997,54.849998,52.208237,124.419998,88.57325,79.504436,68.02
28/8/2017,116.199997,54.830002,51.921062,124.690002,88.700629,79.372413,68
25/8/2017,116.379997,54.799999,53.021893,122.739998,88.616185,78.90188,67.96
24/8/2017,116.07,54.799999,53.979137,122.290001,88.390035,78.934292,67.66
23/8/2017,115.949997,54.799999,54.448193,122.669998,88.613146,78.710503,67.56
22/8/2017,115.699997,54.75,53.902561,122.209999,89.351083,79.276026,67.76
21/8/2017,115.660004,54.77,53.854694,122.760002,88.424379,78.365411,67.1
18/8/2017,115.550003,54.740002,52.801723,122.300003,88.258723,78.009667,67.19
17/8/2017,115.260002,54.75,52.313534,122.489998,88.689178,78.333502,67.3
16/8/2017,115.360001,54.639999,53.366497,121.870003,90.090589,79.33186,68.59
15/8/2017,115.260002,54.689999,52.581562,120.980003,89.687243,79.133073,68.52
14/8/2017,115.230003,54.709999,52.859161,121.919998,90.499069,79.125343,69.2
11/8/2017,114.970001,54.790001,56.69772,121.629997,89.870345,78.616564,68.21
10/8/2017,114.760002,54.709999,56.69772,121.629997,89.409551,78.375408,68.22
9/8/2017,115.239998,54.639999,54.094009,127.970001,90.787711,79.391424,69.27
8/8/2017,115.199997,54.549999,53.787685,119.860001,91.215726,79.268519,69.87
7/8/2017,115.440002,54.599998,53.787685,119.860001,91.233931,79.65105,70.14
4/8/2017,115.230003,54.630001,53.787685,119.860001,91.0597,79.521875,70.13
3/8/2017,115.5,54.630001,39.247116,115.059998,91.038088,79.702069,69.86
2/8/2017,115.099998,54.490002,37.59108,118.190002,91.308897,79.564697,70.1
1/8/2017,114.940002,54.57,37.59108,118.190002,91.550866,79.691662,71.06
31/7/2017,115.260002,54.400002,51.882767,120.75,91.350909,79.869882,70.86
28/7/2017,115.169998,54.41,51.576454,120.690002,91.410132,79.970211,70.97
27/7/2017,115.169998,54.389999,50.494766,119.790001,92.086945,79.564178,71.11
26/7/2017,115.339996,54.389999,50.935093,119.879997,91.45088,80.114549,71.39
25/7/2017,114.720001,54.330002,50.322456,118.919998,91.466476,80.359802,71.87
24/7/2017,115.059998,54.439999,50.198017,119.309998,90.794942,80.904243,71.23
21/7/2017,115.290001,54.490002,49.623669,119.260002,91.12417,80.978811,71.23
20/7/2017,115.019997,54.369999,49.585381,118.239998,91.022338,81.029412,71.56
19/7/2017,114.980003,54.360001,49.815121,118.080002,91.240891,80.541452,71.53
18/7/2017,114.849998,54.310001,49.173759,118.110001,90.77995,79.905553,70.7
17/7/2017,114.519997,54.209999,48.417538,117.290001,90.404127,79.870479,70.96
14/7/2017,114.480003,54.169998,48.776505,116.769997,90.174127,80.111448,70.77
13/7/2017,114.190002,54.189999,48.092072,115.82,89.925003,79.608218,70.58
12/7/2017,114.18,54.220001,53.021893,118.489998,89.855268,79.539062,70.38
11/7/2017,113.510002,54.049999,56.257385,121.209999,89.184031,78.986834,69.83
10/7/2017,113.400002,54.09,56.257385,121.209999,89.359961,79.042647,69.67
7/7/2017,112.900002,54.029999,45.70853,115.279999,89.164721,79.269248,70.11
6/7/2017,112.830002,54.119999,47.536873,122.449997,88.434302,78.824278,69.31
5/7/2017,113.449997,54.220001,47.536873,122.449997,89.300007,79.850532,70.31
3/7/2017,113.550003,54.209999,38.672768,115.779999,89.517069,79.387115,70.81
30/6/2017,114.360001,54.360001,45.852116,118.019997,89.683242,79.269175,70.19
29/6/2017,114.5,54.310001,45.880833,118.32,89.157981,79.355003,70.15
28/6/2017,115.040001,54.630001,46.694492,118.900002,90.028692,80.064589,70.56
27/6/2017,114.910004,54.66,46.349888,118.809998,89.149409,79.635458,69.46
26/6/2017,115.510002,54.900002,47.153969,118.360001,89.816559,80.373736,70.23
23/6/2017,115.300003,54.869999,47.192261,119.43,89.562819,80.501695,70.12
22/6/2017,114.919998,54.91,46.790215,118.919998,89.648332,80.574011,69.48
21/6/2017,114.669998,54.869999,46.895515,118.519997,89.810167,79.737292,69.22
20/6/2017,114.910004,54.860001,46.187149,118.18,89.710481,78.767382,69.59
19/6/2017,115.449997,54.75,46.522186,118.43,90.847397,78.50742,70.45
16/6/2017,115.57,54.73,45.210762,119.339996,90.118609,77.671813,70.08
15/6/2017,115.580002,54.75,45.134186,119.32,90.416389,77.871098,70.43
14/6/2017,115.949997,54.830002,45.660667,119.82,90.82074,77.932021,70.77
13/6/2017,115.699997,54.73,46.177582,120.480003,90.878875,77.557801,71.16
12/6/2017,115.519997,54.77,52.476261,120.07,90.32565,77.42176,70.85
9/6/2017,115.529999,54.73,53.806835,126.809998,90.418192,77.525424,71
8/6/2017,115.779999,54.709999,53.806835,126.809998,90.809127,77.045443,70.48
7/6/2017,115.949997,54.66,45.517078,116.470001,91.400206,77.20749,69.52
6/6/2017,116.050003,54.689999,46.771072,123.099998,91.182535,76.987492,69.41
5/6/2017,115.809998,54.580002,46.771072,123.099998,91.944909,77.210715,69.5
2/6/2017,116.010002,54.59,36.815704,117.699997,92.247643,77.438288,69.98
1/6/2017,115.379997,54.580002,35.226677,111.75,91.875301,76.99387,69.54
31/5/2017,115.629997,54.700001,45.593662,120.620003,91.055503,76.091293,68.35
30/5/2017,115.550003,54.669998,46.302021,120.139999,90.825549,75.767942,68.37
26/5/2017,115.489998,54.66,47.019955,120.540001,90.778185,75.880831,68.77
25/5/2017,115.290001,54.540001,46.972095,119.480003,90.486554,76.047456,68.78
24/5/2017,115.379997,54.459999,46.637062,119.610001,89.655091,75.648693,68.72
23/5/2017,114.940002,54.43,47.010387,119.139999,89.330618,75.463632,68.68
22/5/2017,114.870003,54.43,47.843189,119.900002,89.689348,75.201673,68.5
19/5/2017,114.919998,54.470001,47.25927,119.400002,89.203618,75.027656,67.98
18/5/2017,114.480003,54.52,46.168011,118.809998,88.689287,74.817331,67.67
17/5/2017,115.07,54.48,45.957409,119.790001,88.165378,74.507332,67.5
16/5/2017,115.080002,54.27,47.096539,117.650002,89.589934,75.461456,69.28
15/5/2017,115.059998,54.27,45.612804,117.139999,89.882286,75.752466,69.32
12/5/2017,114.970001,54.349998,52.524124,120.32,89.883167,75.288421,68.84
11/5/2017,114.57,54.189999,52.524124,120.32,90.04528,75.432116,69.37
10/5/2017,114.379997,54.27,55.702187,120.519997,90.584694,75.371749,69.87
9/5/2017,114.050003,54.23,53.481369,127.459999,90.835777,75.576313,69.54
8/5/2017,114.160004,54.259998,53.481369,127.459999,90.380252,75.518557,69.45
5/5/2017,114.470001,54.34,43.162254,117.010002,90.152868,75.953146,69.67
4/5/2017,114.349998,54.32,40.252224,119.620003,89.657122,75.998172,69.34
3/5/2017,114.870003,54.43,40.252224,119.620003,89.755713,75.557461,69.45
2/5/2017,115.010002,54.400002,40.252224,119.620003,90.284788,75.847113,69.9
1/5/2017,114.599998,54.310001,35.360687,112.580002,90.120428,75.612003,70.15
28/4/2017,115.199997,54.349998,42.951656,120.769997,90.057676,75.498721,69.85
27/4/2017,114.839996,54.400002,43.200546,120.389999,90.444339,75.320922,70.71
26/4/2017,114.580002,54.32,42.712349,120.839996,89.950223,75.122973,70.81
25/4/2017,114.599998,54.299999,42.884651,120.25,89.5038,74.746828,70.32
24/4/2017,114.889999,54.43,42.137997,121.480003,88.786988,74.402821,69.72
21/4/2017,114.540001,54.459999,41.67852,122.309998,88.241964,73.70468,68.85
20/4/2017,114.25,54.459999,41.410488,121.959999,88.42266,74.0722,69.07
19/4/2017,114.169998,54.52,40.596828,121.730003,87.552372,73.665375,68.1
18/4/2017,114.5,54.580002,40.328804,122.82,87.468827,73.469754,67.76
17/4/2017,114.290001,54.48,40.596828,122.239998,87.411196,74.221587,67.68
13/4/2017,114.110001,54.48,40.386234,122.599998,86.589416,73.99653,66.9
12/4/2017,114.160004,54.41,52.667713,121.18,87.161066,74.193931,67.69
11/4/2017,113.830002,54.330002,52.667713,121.18,87.511876,74.175247,68.63
10/4/2017,113.639999,54.299999,55.539452,121.169998,87.551168,74.2651,68.06
7/4/2017,113.650002,54.310001,55.539452,121.169998,87.240728,74.380043,67.86
6/4/2017,113.720001,54.299999,55.539452,121.169998,87.546595,74.248742,67.89
5/4/2017,113.779999,54.279999,42.894226,116.790001,87.23496,74.148613,67.2
4/4/2017,113.360001,54.23,40.50111,119.620003,87.431218,74.378675,67.96
3/4/2017,113.57,54.25,40.50111,119.620003,87.555967,74.413235,67.93
31/3/2017,113.699997,54.130001,40.529823,118.720001,87.928114,74.344043,69.23
30/3/2017,113.860001,54.150002,40.529823,118.470001,87.90546,74.542753,69.08
29/3/2017,114.059998,54.189999,40.807426,119.330002,87.66876,74.540241,68.46
28/3/2017,113.690002,54.049999,40.587261,119.040001,87.176812,74.538677,68.27
27/3/2017,113.730003,54.049999,40.596828,119.529999,86.51392,74.496505,67.71
24/3/2017,113.739998,54.02,40.596828,118.860001,86.496632,74.227864,67.67
23/3/2017,113.57,53.970001,40.328804,118.669998,86.349566,74.246878,67.91
22/3/2017,113.400002,54,40.060776,118.830002,86.185913,74.51825,67.44
21/3/2017,113.290001,53.869999,39.716164,118.540001,86.079006,74.446285,67.6
20/3/2017,113.279999,53.790001,41.008446,117.510002,87.155657,75.035559,69.42
17/3/2017,113.040001,53.73,40.663837,116.989998,87.36985,75.19539,69.85
16/3/2017,112.580002,53.779999,40.596828,116.730003,87.552853,75.872666,69.4
15/3/2017,112.919998,53.93,40.079914,116.25,87.509048,76.559431,69.22
14/3/2017,111.400002,53.720001,39.821461,114.120003,87.066353,75.669647,68.2
13/3/2017,111.739998,53.610001,39.945904,114.739998,87.049077,75.896708,68.52
10/3/2017,111.919998,53.66,55.788334,120.830002,86.853863,75.97594,68.25
9/3/2017,111.449997,53.77,55.788334,120.830002,86.737012,75.702068,67.97
8/3/2017,112.150002,53.880001,51.480724,120.589996,86.763948,75.254294,68.33
7/3/2017,113.029999,54.029999,45.813824,116.089996,86.459277,75.001344,68.77
6/3/2017,113.110001,54.049999,45.813824,116.089996,86.700065,75.506998,69.26
3/3/2017,113.150002,54.029999,38.433456,117.510002,86.996604,75.845322,69.76
2/3/2017,112.629997,54.02,36.585968,116.129997,87.179255,75.544054,69.95
1/3/2017,113.160004,54.080002,33.666367,110.470001,87.301024,75.719486,70.8
28/2/2017,113.559998,54.189999,38.328156,119.230003,86.430732,74.939822,69.51
27/2/2017,113.559998,54.220001,38.299442,119.120003,86.991473,75.117544,70.6
24/2/2017,113.830002,54.23,38.165424,119.699997,86.927994,74.824537,70.04
23/2/2017,113.610001,54.07,38.41431,118.940002,86.546877,74.443915,70.03
22/2/2017,113.279999,53.98,39.065243,117.910004,87.156567,73.901462,70.53
21/2/2017,113.120003,53.82,38.816349,117.75,87.128246,74.006712,70.77
17/2/2017,112.949997,53.919998,38.299442,117.68,86.611012,73.662237,70.19
16/2/2017,112.919998,53.849998,38.577042,118.080002,86.361562,73.586556,70.28
15/2/2017,112.980003,53.779999,38.318581,117.449997,86.744879,73.692543,70.41
14/2/2017,113.010002,53.779999,37.983547,116.93,86.306595,72.845973,70.02
13/2/2017,113.129997,53.810001,38.160641,116.800003,85.800066,72.32082,69.87
10/2/2017,113.010002,53.810001,54.878956,120.769997,85.698488,71.825927,69.71
9/2/2017,112.839996,53.880001,54.878956,120.769997,85.232678,71.74273,69.15
8/2/2017,112.989998,53.869999,50.992531,120.400002,84.656463,71.428356,68.05
7/2/2017,112.550003,53.759998,50.992531,120.400002,84.139474,71.518468,68.15
6/2/2017,112.690002,53.630001,46.302021,121.610001,84.236904,71.457644,68.42
3/2/2017,112.690002,53.68,38.347305,117.580002,84.49119,71.489658,69.04
2/2/2017,112.040001,53.66,36.518967,115.839996,84.583828,71.071736,67.96
1/2/2017,111.709999,53.66,36.518967,115.839996,84.644413,70.984454,68.31
31/1/2017,112.129997,53.759998,36.490242,115.550003,84.790405,70.430817,68.44
30/1/2017,111.720001,53.66,36.193497,113.970001,85.02583,69.457619,67.86
27/1/2017,111.970001,53.75,36.471096,113.489998,85.091871,69.747011,68.78
26/1/2017,111.639999,53.669998,36.566822,113.260002,85.345571,69.192673,69.06
25/1/2017,111.730003,53.73,36.853992,114.32,85.148485,69.694567,69.47
24/1/2017,111.860001,53.919998,36.614685,115.269997,84.654559,69.099533,68.75
23/1/2017,112.230003,54.02,36.059483,115.790001,83.973098,69.551493,67.68
20/1/2017,111.699997,53.849998,35.628723,115.050003,83.907683,69.861391,67.88
19/1/2017,111.559998,53.919998,35.781879,114.769997,83.706842,70.068714,67.59
18/1/2017,111.830002,54.029999,35.667007,114.870003,83.989245,70.505218,68.29
17/1/2017,112.620003,54.080002,35.762737,115.849998,84.130459,70.590519,67.95
13/1/2017,112.160004,54.029999,35.896748,114.209999,83.94566,70.906106,68.89
12/1/2017,112.110001,54.09,53.270779,121.589996,83.691123,70.833566,68.35
11/1/2017,111.889999,54.130001,54.610924,121.110001,83.716996,70.779484,69.16
10/1/2017,111.779999,54.029999,54.610924,121.110001,83.527788,71.484053,68.91
9/1/2017,111.959999,54.09,54.247166,126.059998,83.197332,71.245433,68.27
6/1/2017,112.089996,53.950001,46.254162,120.720001,83.253144,70.929294,68.91
5/1/2017,112.150002,54.09,43.324982,119.669998,82.892275,70.707227,69.3
4/1/2017,111.290001,54.130001,43.324982,119.669998,82.947887,70.366254,70.32
3/1/2017,110.599998,54.099998,38.864212,119.059998,81.861925,69.863877,69.16
30/12/2016,110.220001,54.290001,33.245174,109.610001,81.363046,68.906481,68.72
29/12/2016,110.400002,54.34,33.436626,110.290001,82.102469,69.160327,69.01
28/12/2016,110.139999,54.240002,33.360046,108.860001,82.225224,69.086377,68.86
27/12/2016,109.989998,54.16,33.465343,108.559998,82.742938,69.578786,69.67
23/12/2016,110.089996,54.169998,33.072876,107.93,82.454783,69.484523,69.27
22/12/2016,109.919998,54.060001,32.948433,107.589996,82.65704,68.942665,68.93
21/12/2016,110.150002,54.5,33.465343,107.849998,83.497405,68.82982,69.6
20/12/2016,109.790001,54.470001,33.245174,107.790001,83.539115,69.227953,70.31
19/12/2016,109.599998,54.5,33.126484,108.589996,82.890877,69.259636,69.58
16/12/2016,109.110001,54.32,33.325123,108.050003,82.711145,69.621415,69.27
15/12/2016,108.889999,54.209999,33.457561,107.339996,83.578637,69.821405,69.61
14/12/2016,109.089996,54.220001,34.223759,108.830002,83.784918,69.416937,68.98
13/12/2016,110.050003,54.209999,34.838612,110.449997,84.329326,69.713429,69.82
12/12/2016,109.709999,54.049999,34.516998,110.82,83.633568,69.19922,69.79
9/12/2016,109.43,54.18,38.026402,126.589996,84.301689,68.851943,70.51
8/12/2016,109.889999,54.240002,36.219669,127.400002,84.131521,68.01744,70.34
7/12/2016,109.959999,54.32,32.937294,127.150002,84.039346,67.907169,69.2
6/12/2016,109.32,54.16,32.937294,127.150002,82.502607,68.466771,68.47
5/12/2016,108.790001,54.330002,31.5184,121.160004,82.242656,68.303348,67.76
2/12/2016,108.330002,54.380001,28.623852,118.360001,81.428912,68.416781,66.55
1/12/2016,108.260002,54.139999,32.757568,104.209999,81.886756,68.208166,66.49
30/11/2016,109.309998,54.529999,35.964268,111.75,81.805548,68.719054,66.77
29/11/2016,109.580002,54.66,36.314266,113.269997,82.521773,69.354067,66.97
28/11/2016,109.690002,54.529999,36.106155,113.800003,82.311835,68.900156,67.01
25/11/2016,109.309998,54.439999,36.030483,112.610001,82.986549,69.490001,67.83
23/11/2016,109.239998,54.419998,35.954811,113.25,82.761752,69.208615,67.54
22/11/2016,110.059998,54.540001,35.841297,115.540001,82.675093,68.948586,67.13
21/11/2016,109.580002,54.330002,35.812916,115.580002,81.666919,69.909248,66.27
18/11/2016,109.099998,54.380001,35.566978,115.150002,81.153431,69.702019,66
17/11/2016,109.720001,54.450001,35.708874,116.169998,81.419541,70.446795,65.7
16/11/2016,109.949997,54.470001,35.51968,116.769997,80.444955,70.135966,65.39
15/11/2016,110.019997,54.529999,35.235901,117.120003,80.002391,70.472305,65.34
14/11/2016,108.160004,54.360001,34.157539,116.110001,79.71716,70.281679,65.16
11/11/2016,108.709999,54.5,35.358871,117.099998,79.756515,70.483842,64.24
10/11/2016,109.339996,54.580002,39.208817,119.550003,79.250647,71.553762,62.63
9/11/2016,113.529999,54.799999,39.208817,119.550003,78.988403,70.698835,61.47
8/11/2016,115.239998,55.139999,35.552788,127.669998,78.842105,68.349538,59.64
7/11/2016,114.940002,55.209999,32.672436,129.289993,78.463187,68.160543,59.49
4/11/2016,114.019997,55.209999,34.649422,120.029999,76.697946,66.543118,58.08
3/11/2016,114.300003,55.16,32.767029,119.410004,76.865267,66.043181,57.79
2/11/2016,114,55.25,27.942783,119.059998,77.05468,66.733126,57.96
1/11/2016,114.120003,55.110001,32.232574,104.739998,77.499618,67.055667,58.53
31/10/2016,114.690002,55.279999,37.733166,121.940002,78.153028,67.380527,59.33
28/10/2016,114.57,55.23,38.272339,121.580002,78.044144,67.752243,59.01
27/10/2016,114.849998,55.209999,38.452068,121.010002,78.217915,69.26502,59.06
26/10/2016,115.839996,55.439999,38.735844,120.790001,78.89754,68.90821,59.71
25/10/2016,116.519997,55.549999,39.029079,121.470001,79.233474,69.387788,60.15
24/10/2016,116.470001,55.540001,39.085842,120.559998,80.161676,69.603747,60.73
21/10/2016,116.480003,55.549999,38.858818,120.830002,79.593305,69.701118,60.25
20/10/2016,116,55.57,38.92503,120.739998,78.989878,70.319355,60.39
19/10/2016,115.900002,55.540001,39.03854,121.110001,79.106702,69.968661,60.77
18/10/2016,115.75,55.509998,38.81152,120.419998,78.718173,70.20281,60.52
17/10/2016,115.57,55.439999,38.452068,119.68,78.262696,69.457148,60.32
14/10/2016,115.540001,55.400002,38.660168,119.360001,78.853617,69.600674,60.46
13/10/2016,116.120003,55.560001,38.641251,120.029999,78.979786,70.07863,60.54
12/10/2016,115.849998,55.450001,38.641251,120.029999,79.233246,70.035488,61.19
11/10/2016,115.849998,55.509998,35.548061,119.75,78.925512,70.398363,61.09
10/10/2016,116.779999,55.470001,40.495277,120.160004,79.831139,72.196046,62.11
7/10/2016,116.349998,55.580002,40.495277,120.160004,79.757843,71.908317,61.48
6/10/2016,116.279999,55.619999,31.414343,121.739998,80.110687,71.842598,61.97
5/10/2016,116.459999,55.630001,32.700806,120.980003,80.069132,72.121141,61.99
4/10/2016,116.43,55.75,32.700806,120.980003,79.75992,71.884633,61.6
3/10/2016,116.940002,55.779999,31.622452,121.5,80.017666,71.976184,61.89
30/9/2016,117.209999,56.040001,39.114216,125.639999,80.030499,72.088665,62.1
29/9/2016,116.860001,56.110001,39.161514,126.07,79.3821,71.358095,61.44
28/9/2016,117.330002,56.099998,39.781097,126.220001,79.807475,72.687162,62.2
27/9/2016,117.209999,56.099998,39.918259,126.620003,79.565569,72.772611,61.61
26/9/2016,116.879997,56.029999,39.208817,127.550003,78.783666,72.224167,61.51
23/9/2016,117.239998,55.919998,39.93718,127.650002,79.670174,73.119254,62.45
22/9/2016,117.610001,55.950001,40.306087,127.57,79.853806,73.373581,62.88
21/9/2016,117.150002,55.759998,39.672318,127.269997,79.240574,72.820917,61.93
20/9/2016,115.889999,55.639999,38.584496,125.440002,78.523965,72.098084,61.04
19/9/2016,115.760002,55.549999,38.726383,125.32,78.444416,71.827116,61.24
16/9/2016,115.349998,55.560001,38.792599,125.059998,78.527297,72.123151,60.89
15/9/2016,115.68,55.5,38.726383,125.370003,78.951673,72.327325,60.97
14/9/2016,115.199997,55.560001,37.903427,126.18,78.411264,71.529742,60.2
13/9/2016,114.980003,55.490002,37.567623,125.75,78.386444,71.571119,60.41
12/9/2016,116.260002,55.610001,35.264282,110.400002,79.575657,72.61198,61.49
9/9/2016,116.279999,55.700001,37.373699,126.75,78.431415,71.487936,60.81
8/9/2016,117.43,55.91,34.630512,127.959999,80.397852,72.976932,62.67
7/9/2016,117.970001,56.110001,34.630512,127.959999,81.022198,72.890244,62.9
6/9/2016,117.639999,55.970001,32.18055,121.25,80.992345,72.923929,62.48
2/9/2016,116.919998,55.880001,28.396828,113.580002,80.859508,72.639319,62.6
1/9/2016,116.580002,55.98,28.396828,113.580002,80.741377,72.604334,61.88
31/8/2016,117.220001,56.09,37.08992,124.779999,80.588932,72.751684,61.87
30/8/2016,117.650002,56.18,37.212898,125.029999,80.787297,72.932867,62.15
29/8/2016,117.690002,56.130001,36.862907,126.300003,81.179922,73.237202,62.11
26/8/2016,117.110001,56.040001,36.768314,126.050003,80.918117,73.042728,61.76
25/8/2016,117.260002,56.09,36.285892,126.230003,81.138024,72.789763,61.93
24/8/2016,117.269997,56.09,36.266964,126.339996,81.434999,73.377363,61.73
23/8/2016,117.669998,56.16,36.881821,127.760002,81.787966,74.571853,62.1
22/8/2016,117.57,56.080002,36.645348,127.779999,81.395965,74.487342,61.66
19/8/2016,117.419998,56,36.767365,127.970001,81.466014,74.385628,61.5
18/8/2016,117.970001,56.099998,36.588581,129.110001,81.485835,74.423954,61.49
17/8/2016,117.690002,56.040001,36.626419,128.5,81.529425,74.419004,61.08
16/8/2016,117.330002,55.990002,36.74939,128.470001,81.690237,74.248372,61.23
15/8/2016,117.639999,56.009998,36.910202,127.839996,82.13731,74.916181,61.66
12/8/2016,117.5,56.099998,35.245361,111.57,82.020941,74.801852,61.1
11/8/2016,117,56.110001,37.058708,121.639999,82.043841,74.950722,61.17
10/8/2016,117.18,56.16,37.058708,121.639999,81.212511,74.523489,60.92
9/8/2016,116.839996,56.02,38.508823,127.589996,81.036187,74.807606,61.22
8/8/2016,116.300003,55.869999,34.129166,127.440002,81.298485,74.624907,61.21
5/8/2016,115.610001,55.790001,34.129166,127.440002,81.562172,75.261097,61.28
4/8/2016,115.910004,55.810001,34.346733,118.43,80.699857,75.073642,60.48
3/8/2016,115.139999,55.689999,31.650824,120.580002,80.739279,75.240303,60.44
2/8/2016,114.980003,55.610001,28.74682,113.830002,80.530412,75.369693,60.11
1/8/2016,115.25,55.82,33.074451,105.68,81.711346,75.675756,60.99
29/7/2016,116.190002,56.099998,33.192696,128.979996,81.608035,75.238061,61.04
28/7/2016,115.82,56.110001,33.485931,127.660004,81.535575,75.042936,60.95
27/7/2016,116.099998,56.150002,33.508633,128.029999,81.343488,75.080584,61.15
26/7/2016,115.580002,55.880001,33.618362,126,81.620583,74.77337,61.02
25/7/2016,115.910004,55.799999,33.145397,125.470001,81.734412,74.896099,60.64
22/7/2016,116.199997,55.860001,33.126484,126.349998,81.626327,75.011351,60.86
21/7/2016,116.190002,55.82,33.031883,127.300003,81.242833,74.855098,60.46
20/7/2016,116.190002,55.84,33.211613,125.389999,81.449496,74.587037,60.82
19/7/2016,116.239998,55.84,32.814316,127.209999,81.13062,73.963844,60.44
18/7/2016,116.209999,55.709999,32.899456,127.040001,81.279703,74.0891,60.81
15/7/2016,116.370003,55.759998,32.729187,126.839996,81.010442,74.088257,60.76
14/7/2016,116.400002,55.91,32.994049,127.330002,81.377058,74.130877,60.66
13/7/2016,116.349998,55.98,32.568382,128.320007,81.048399,73.845234,60.64
12/7/2016,116.290001,55.82,35.027798,111.830002,81.427822,73.802732,60.71
11/7/2016,116.690002,56.040001,37.212898,122.150002,81.05782,73.458792,59.92
8/7/2016,116.360001,56.099998,37.212898,122.150002,80.608721,73.579151,59.25
7/7/2016,115.440002,55.939999,31.565693,129.740005,79.22123,72.793063,57.87
6/7/2016,115.480003,56.040001,32.852158,118.82,78.870391,72.957184,57.76
5/7/2016,115.32,55.990002,32.852158,118.82,78.210854,72.114957,57.41
1/7/2016,115.059998,55.779999,33.145397,106.150002,78.785757,72.147039,58.24
30/6/2016,115.150002,55.700001,31.858932,126.470001,78.065577,71.738104,58.09
29/6/2016,114.620003,55.740002,31.310293,125.839996,77.482133,71.063335,56.9
28/6/2016,113.480003,55.650002,30.875166,125.32,76.234059,69.74443,55.74
27/6/2016,112.650002,55.470001,30.137341,126.68,74.808104,68.386299,54.99
24/6/2016,112.309998,55.040001,31.073809,126,76.215479,69.361685,56.72
23/6/2016,113.269997,54.82,31.868389,120.110001,79.07738,71.363007,58.95
22/6/2016,113,54.959999,31.291376,120.900002,78.33906,70.480171,57.79
21/6/2016,112.510002,54.959999,31.35759,120.839996,78.471058,70.254475,58.05
20/6/2016,112.599998,55.040001,31.367048,123.209999,78.63181,70.454681,58.37
17/6/2016,111.839996,55.07,30.799494,123.949997,77.952571,70.029677,57.67
16/6/2016,111.949997,55.18,31.140024,122.379997,78.34536,71.090153,57.79
